@RELATION waitingCustomers
@ATTRIBUTE waitingCustomersAtCheckouts NUMERIC
@ATTRIBUTE strategy STRING
@ATTRIBUTE timestamp NUMERIC
@Data
54,3,26390
54,3,26390
54,3,26390
54,3,26390
52,3,26400
52,3,26400
52,3,26400
52,3,26400
51,3,26410
51,3,26410
51,3,26410
51,3,26410
53,3,26420
53,3,26420
53,3,26420
53,3,26420
52,3,26430
52,3,26430
52,3,26430
52,3,26430
50,3,26440
50,3,26440
50,3,26440
50,3,26440
53,3,26450
53,3,26450
53,3,26450
53,3,26450
54,3,26460
54,3,26460
54,3,26460
54,3,26460
53,3,26470
53,3,26470
53,3,26470
53,3,26470
52,3,26480
52,3,26480
52,3,26480
52,3,26480
52,3,26490
52,3,26490
52,3,26490
52,3,26490
53,3,26500
53,3,26500
53,3,26500
53,3,26500
53,3,26510
53,3,26510
53,3,26510
53,3,26510
51,3,26520
51,3,26520
51,3,26520
51,3,26520
51,3,26530
51,3,26530
51,3,26530
51,3,26530
52,3,26540
52,3,26540
52,3,26540
52,3,26540
51,3,26550
51,3,26550
51,3,26550
51,3,26550
51,3,26560
51,3,26560
51,3,26560
51,3,26560
51,3,26570
51,3,26570
51,3,26570
51,3,26570
51,3,26580
51,3,26580
51,3,26580
51,3,26580
50,3,26590
50,3,26590
50,3,26590
50,3,26590
51,3,26600
51,3,26600
51,3,26600
51,3,26600
50,3,26610
50,3,26610
50,3,26610
51,3,26620
51,3,26620
51,3,26620
51,3,26620
51,3,26630
51,3,26630
51,3,26630
51,3,26630
50,3,26640
50,3,26640
50,3,26640
50,3,26640
50,3,26650
50,3,26650
50,3,26650
50,3,26650
51,3,26660
51,3,26660
51,3,26660
51,3,26660
53,3,26670
53,3,26670
53,3,26670
53,3,26670
51,3,26680
51,3,26680
51,3,26680
51,3,26680
50,3,26690
50,3,26690
50,3,26690
50,3,26690
52,3,26700
52,3,26700
52,3,26700
52,3,26700
50,3,26710
50,3,26710
50,3,26710
50,3,26710
53,3,26720
53,3,26720
53,3,26720
53,3,26720
53,3,26730
53,3,26730
53,3,26730
53,3,26740
53,3,26740
53,3,26740
53,3,26740
53,3,26750
53,3,26750
53,3,26750
53,3,26750
51,3,26760
51,3,26760
51,3,26760
51,3,26760
51,3,26770
51,3,26770
51,3,26770
51,3,26770
50,3,26780
50,3,26780
50,3,26780
51,3,26790
51,3,26790
51,3,26790
51,3,26790
52,3,26800
52,3,26800
52,3,26800
52,3,26800
54,3,26810
54,3,26810
54,3,26810
54,3,26810
53,3,26820
53,3,26820
53,3,26820
53,3,26820
51,3,26830
51,3,26830
51,3,26830
51,3,26830
52,3,26840
52,3,26840
52,3,26840
52,3,26840
52,3,26850
52,3,26850
52,3,26850
52,3,26850
54,3,26860
54,3,26860
54,3,26860
54,3,26860
53,3,26870
53,3,26870
53,3,26870
53,3,26870
53,3,26880
53,3,26880
53,3,26880
53,3,26880
52,3,26890
52,3,26890
52,3,26890
52,3,26890
52,3,26900
52,3,26900
52,3,26900
52,3,26900
52,3,26910
52,3,26910
52,3,26910
52,3,26910
53,3,26920
53,3,26920
53,3,26920
53,3,26920
54,3,26930
54,3,26930
54,3,26930
54,3,26930
51,3,26940
51,3,26940
51,3,26940
51,3,26940
52,3,26950
52,3,26950
52,3,26950
52,3,26950
52,3,26960
52,3,26960
52,3,26960
52,3,26960
51,3,26970
51,3,26970
51,3,26970
51,3,26970
53,3,26980
53,3,26980
53,3,26980
53,3,26980
51,3,26990
51,3,26990
51,3,26990
51,3,26990
51,3,27000
51,3,27000
51,3,27000
51,3,27000
51,3,27010
51,3,27010
51,3,27010
52,3,27020
52,3,27020
52,3,27020
52,3,27020
52,3,27030
52,3,27030
52,3,27030
52,3,27030
51,3,27040
51,3,27040
51,3,27040
51,3,27050
51,3,27050
51,3,27050
51,3,27050
52,3,27060
52,3,27060
52,3,27060
52,3,27060
52,3,27070
52,3,27070
52,3,27070
52,3,27070
51,3,27080
51,3,27080
51,3,27080
51,3,27080
52,3,27090
52,3,27090
52,3,27090
52,3,27090
53,3,27100
53,3,27100
53,3,27100
53,3,27100
53,3,27110
53,3,27110
53,3,27110
53,3,27110
53,3,27120
53,3,27120
53,3,27120
53,3,27120
52,3,27130
52,3,27130
52,3,27130
52,3,27130
52,3,27140
52,3,27140
52,3,27140
52,3,27140
50,3,27150
50,3,27150
50,3,27150
50,3,27150
50,3,27160
50,3,27160
50,3,27160
50,3,27160
50,3,27170
50,3,27170
50,3,27170
50,3,27170
50,3,27180
50,3,27180
50,3,27180
50,3,27180
52,3,27190
52,3,27190
52,3,27190
52,3,27190
51,3,27200
51,3,27200
51,3,27200
51,3,27200
52,3,27210
52,3,27210
52,3,27210
52,3,27210
51,3,27220
51,3,27220
51,3,27220
51,3,27230
51,3,27230
51,3,27230
51,3,27230
51,3,27240
51,3,27240
51,3,27240
51,3,27240
52,3,27250
52,3,27250
52,3,27250
52,3,27250
52,3,27260
52,3,27260
52,3,27260
53,3,27270
53,3,27270
53,3,27270
53,3,27270
52,3,27280
52,3,27280
52,3,27280
52,3,27280
52,3,27290
52,3,27290
52,3,27290
52,3,27290
50,3,27300
50,3,27300
50,3,27300
50,3,27300
51,3,27310
51,3,27310
51,3,27310
51,3,27310
52,3,27320
52,3,27320
52,3,27320
52,3,27320
50,3,27330
50,3,27330
50,3,27330
50,3,27330
53,3,27340
53,3,27340
53,3,27340
53,3,27340
52,3,27350
52,3,27350
52,3,27350
52,3,27350
53,3,27360
53,3,27360
53,3,27360
53,3,27360
51,3,27370
51,3,27370
51,3,27370
51,3,27370
53,3,27380
53,3,27380
53,3,27380
53,3,27380
51,3,27390
51,3,27390
51,3,27390
51,3,27390
51,3,27400
51,3,27400
51,3,27400
51,3,27400
52,3,27410
52,3,27410
52,3,27410
52,3,27410
51,3,27420
51,3,27420
51,3,27420
51,3,27420
50,3,27430
50,3,27430
50,3,27430
53,3,27440
53,3,27440
53,3,27440
53,3,27440
52,3,27450
52,3,27450
52,3,27450
52,3,27450
53,3,27460
53,3,27460
53,3,27460
53,3,27460
52,3,27470
52,3,27470
52,3,27470
52,3,27470
51,3,27480
51,3,27480
51,3,27480
51,3,27480
51,3,27490
51,3,27490
51,3,27490
51,3,27490
52,3,27500
52,3,27500
52,3,27500
52,3,27500
51,3,27510
51,3,27510
51,3,27510
51,3,27510
53,3,27520
53,3,27520
53,3,27520
53,3,27520
54,3,27530
54,3,27530
54,3,27530
54,3,27530
53,3,27540
53,3,27540
53,3,27540
53,3,27540
53,3,27550
53,3,27550
53,3,27550
53,3,27550
53,3,27560
53,3,27560
53,3,27560
53,3,27560
54,3,27570
54,3,27570
54,3,27570
54,3,27570
52,3,27580
52,3,27580
52,3,27580
52,3,27580
55,3,27590
55,3,27590
55,3,27590
55,3,27590
54,3,27600
54,3,27600
54,3,27600
54,3,27600
54,3,27610
54,3,27610
54,3,27610
54,3,27610
52,3,27620
52,3,27620
52,3,27620
52,3,27620
51,3,27630
51,3,27630
51,3,27630
51,3,27630
52,3,27640
52,3,27640
52,3,27640
52,3,27640
53,3,27650
53,3,27650
53,3,27650
53,3,27650
52,3,27660
52,3,27660
52,3,27660
52,3,27660
54,3,27670
54,3,27670
54,3,27670
54,3,27670
52,3,27680
52,3,27680
52,3,27680
52,3,27680
52,3,27690
52,3,27690
52,3,27690
52,3,27690
51,3,27700
51,3,27700
51,3,27700
51,3,27710
51,3,27710
51,3,27710
51,3,27710
50,3,27720
50,3,27720
50,3,27720
50,3,27720
53,3,27730
53,3,27730
53,3,27730
53,3,27730
52,3,27740
52,3,27740
52,3,27740
52,3,27740
52,3,27750
52,3,27750
52,3,27750
52,3,27750
52,3,27760
52,3,27760
52,3,27760
52,3,27760
50,3,27770
50,3,27770
50,3,27770
52,3,27780
52,3,27780
52,3,27780
52,3,27780
52,3,27790
52,3,27790
52,3,27790
52,3,27790
53,3,27800
53,3,27800
53,3,27800
53,3,27800
53,3,27810
53,3,27810
53,3,27810
53,3,27810
56,3,27820
56,3,27820
56,3,27820
56,3,27820
55,3,27830
